timestamp_et,session_date_et,session_time_et,open,high,low,close,volume,touched_dynamite_zone,touched_levels,first_touch_event,first_touch_levels,approach_directions
2026-03-19 11:05:00,2026-03-19,11:05:00,6593.39,6604.93,6592.42,6596.77,34524540,true,6600,true,6600,6600:from_below
2026-03-19 11:10:00,2026-03-19,11:10:00,6596.65,6601.77,6595.43,6601.47,28099730,true,6600,false,,
2026-03-19 11:15:00,2026-03-19,11:15:00,6601.81,6604.41,6589.26,6589.5,28974460,true,6600,false,,
2026-03-19 11:20:00,2026-03-19,11:20:00,6589.7,6591.49,6583.36,6583.56,26836960,false,,false,,
2026-03-19 11:25:00,2026-03-19,11:25:00,6583.56,6587.32,6580.79,6585.88,25338400,false,,false,,
2026-03-19 11:30:00,2026-03-19,11:30:00,6585.76,6585.76,6576.27,6576.27,27866860,false,,false,,
2026-03-19 11:35:00,2026-03-19,11:35:00,6576.22,6579.07,6572.15,6575.68,25810940,false,,false,,
2026-03-19 11:40:00,2026-03-19,11:40:00,6576.38,6579.95,6573.78,6573.89,24801860,false,,false,,
2026-03-19 11:45:00,2026-03-19,11:45:00,6573.83,6579.95,6570.74,6578.55,23859580,false,,false,,
2026-03-19 11:50:00,2026-03-19,11:50:00,6578.45,6579.72,6574.9,6575.23,23594930,false,,false,,
2026-03-19 11:55:00,2026-03-19,11:55:00,6575.15,6586.84,6575.15,6586.69,29486800,false,,false,,
2026-03-19 12:00:00,2026-03-19,12:00:00,6586.82,6597,6583.24,6591.66,28153010,false,,false,,
2026-03-19 12:05:00,2026-03-19,12:05:00,6591.77,6598.18,6590.83,6593.19,26632100,true,6600,true,6600,6600:from_below
2026-03-19 12:10:00,2026-03-19,12:10:00,6593.25,6593.35,6585.1,6585.88,24535270,false,,false,,
2026-03-19 12:15:00,2026-03-19,12:15:00,6586.07,6588.31,6582.42,6584.26,23131170,false,,false,,
2026-03-19 12:20:00,2026-03-19,12:20:00,6584.23,6586.67,6580.19,6583.34,24716620,false,,false,,
2026-03-19 12:25:00,2026-03-19,12:25:00,6583.56,6588.94,6582.93,6588.42,26302210,false,,false,,
2026-03-19 12:30:00,2026-03-19,12:30:00,6588.03,6589.26,6583.62,6587.08,26691110,false,,false,,
2026-03-19 12:35:00,2026-03-19,12:35:00,6587.19,6588.65,6581.65,6588.32,24126490,false,,false,,
2026-03-19 12:40:00,2026-03-19,12:40:00,6588.42,6594.93,6587.48,6590.38,22357320,false,,false,,
2026-03-19 12:45:00,2026-03-19,12:45:00,6590.31,6590.89,6583.68,6584.53,23282250,false,,false,,
2026-03-19 12:50:00,2026-03-19,12:50:00,6584.49,6584.53,6574.86,6578.94,25095590,false,,false,,
2026-03-19 12:55:00,2026-03-19,12:55:00,6578.89,6580.88,6576.42,6580.23,20890520,false,,false,,
2026-03-19 13:00:00,2026-03-19,13:00:00,6580.18,6581.14,6574,6574,23191080,false,,false,,
2026-03-19 13:05:00,2026-03-19,13:05:00,6573.91,6575.23,6565.52,6566.39,24120540,false,,false,,
2026-03-19 13:10:00,2026-03-19,13:10:00,6566.4,6570.15,6564.67,6566.48,21227050,false,,false,,
2026-03-19 13:15:00,2026-03-19,13:15:00,6566.49,6577.06,6565.37,6576.86,20514280,false,,false,,
2026-03-19 13:20:00,2026-03-19,13:20:00,6576.94,6583.01,6574.33,6580.18,21564940,false,,false,,
2026-03-19 13:25:00,2026-03-19,13:25:00,6580.21,6582.99,6578.47,6579.65,21667720,false,,false,,
2026-03-19 13:30:00,2026-03-19,13:30:00,6579.58,6582.82,6575.24,6576.51,24859280,false,,false,,
2026-03-19 13:35:00,2026-03-19,13:35:00,6576.31,6576.62,6571.88,6571.88,19320220,false,,false,,
2026-03-19 13:40:00,2026-03-19,13:40:00,6571.84,6575.21,6570.16,6573.53,22293660,false,,false,,
2026-03-19 13:45:00,2026-03-19,13:45:00,6573.56,6576.42,6571.91,6575.28,18976960,false,,false,,
2026-03-19 13:50:00,2026-03-19,13:50:00,6575.37,6586.64,6575.23,6585.82,22837290,false,,false,,
2026-03-19 13:55:00,2026-03-19,13:55:00,6585.72,6585.72,6580.3,6580.88,20524530,false,,false,,
2026-03-19 14:00:00,2026-03-19,14:00:00,6580.76,6580.9,6575.13,6575.75,22183780,false,,false,,
2026-03-19 14:05:00,2026-03-19,14:05:00,6575.71,6582.38,6575.37,6580.61,21723760,false,,false,,
2026-03-19 14:10:00,2026-03-19,14:10:00,6580.73,6593.65,6580.73,6591.7,26683950,false,,false,,
2026-03-19 14:15:00,2026-03-19,14:15:00,6591.64,6592.79,6585.78,6589.45,25022650,false,,false,,
2026-03-19 14:20:00,2026-03-19,14:20:00,6589.54,6590.78,6585.37,6586.58,24293160,false,,false,,
2026-03-19 14:25:00,2026-03-19,14:25:00,6586.54,6587.23,6580.34,6580.34,22061540,false,,false,,
2026-03-19 14:30:00,2026-03-19,14:30:00,6580.13,6580.89,6577.01,6579.24,22638100,false,,false,,
2026-03-19 14:35:00,2026-03-19,14:35:00,6579.58,6581.28,6574.23,6576.11,21567270,false,,false,,
2026-03-19 14:40:00,2026-03-19,14:40:00,6576.1,6576.82,6572.2,6573.3,23034080,false,,false,,
2026-03-19 14:45:00,2026-03-19,14:45:00,6573.22,6576.13,6572.36,6574.71,25410610,false,,false,,
2026-03-19 14:50:00,2026-03-19,14:50:00,6574.82,6578.28,6571.86,6578.08,22128850,false,,false,,
2026-03-19 14:55:00,2026-03-19,14:55:00,6578.13,6595.46,6577.19,6592.54,32369600,false,,false,,
2026-03-19 15:00:00,2026-03-19,15:00:00,6592.82,6614.46,6592.63,6611.93,43785580,true,6600,true,6600,6600:from_below
2026-03-19 15:05:00,2026-03-19,15:05:00,6612.18,6636.74,6612.18,6626.8,56933150,false,,false,,
2026-03-19 15:10:00,2026-03-19,15:10:00,6626.29,6634.35,6616.13,6626.89,48372920,false,,false,,
2026-03-19 15:15:00,2026-03-19,15:15:00,6626.85,6630.02,6620.85,6627.72,40067700,false,,false,,
2026-03-19 15:20:00,2026-03-19,15:20:00,6627.1,6627.23,6613.9,6615.87,34329500,false,,false,,
2026-03-19 15:25:00,2026-03-19,15:25:00,6615.49,6615.49,6606.23,6610.44,37093380,false,,false,,
2026-03-19 15:30:00,2026-03-19,15:30:00,6610.61,6615.03,6606.92,6608.47,39124170,false,,false,,
2026-03-19 15:35:00,2026-03-19,15:35:00,6608.14,6611.57,6599.33,6611.57,41785980,true,6600,true,6600,6600:from_above
2026-03-19 15:40:00,2026-03-19,15:40:00,6611.61,6614.14,6608.15,6611.06,41199570,false,,false,,
2026-03-19 15:45:00,2026-03-19,15:45:00,6611.09,6612.72,6606.84,6608.12,51482310,false,,false,,
2026-03-19 15:50:00,2026-03-19,15:50:00,6608.5,6609.67,6604.07,6605.6,86728080,false,,false,,
2026-03-19 15:55:00,2026-03-19,15:55:00,6605.5,6610.22,6604.75,6606.19,198267470,false,,false,,
2026-03-19 16:00:00,2026-03-19,16:00:00,6605.86,6606.51,6605.86,6606.48,523978100,false,,false,,
2026-03-20 09:30:00,2026-03-20,09:30:00,6588.17,6591.95,6576.97,6578.35,485579030,false,,false,,
2026-03-20 09:35:00,2026-03-20,09:35:00,6578.62,6581.9,6574.19,6575.56,54250650,false,,false,,
2026-03-20 09:40:00,2026-03-20,09:40:00,6575.62,6589.45,6574.55,6589.29,50264380,false,,false,,
2026-03-20 09:45:00,2026-03-20,09:45:00,6589.33,6593.21,6581.62,6582.61,48838240,false,,false,,
2026-03-20 09:50:00,2026-03-20,09:50:00,6582.78,6582.78,6566.72,6572.21,42408170,false,,false,,
2026-03-20 09:55:00,2026-03-20,09:55:00,6572.07,6572.94,6556.78,6558.75,42076870,false,,false,,
2026-03-20 10:00:00,2026-03-20,10:00:00,6558.47,6561.54,6552.04,6557.55,44954410,false,,false,,
2026-03-20 10:05:00,2026-03-20,10:05:00,6557.22,6563.54,6552.19,6555.35,39275430,false,,false,,
2026-03-20 10:10:00,2026-03-20,10:10:00,6555.11,6558.6,6540.82,6542.91,43393370,true,6550,true,6550,6550:from_above
2026-03-20 10:15:00,2026-03-20,10:15:00,6543.06,6551.03,6542.11,6547.89,38100990,true,6550,false,,
2026-03-20 10:20:00,2026-03-20,10:20:00,6547.94,6549.27,6541.74,6547.42,34715150,true,6550,false,,
2026-03-20 10:25:00,2026-03-20,10:25:00,6547.2,6548.27,6542.76,6545.49,34811680,true,6550,false,,
2026-03-20 10:30:00,2026-03-20,10:30:00,6545.25,6558.15,6545.25,6558.15,36214600,true,6550,false,,
2026-03-20 10:35:00,2026-03-20,10:35:00,6558.25,6560.73,6546.73,6552.41,41855790,true,6550,false,,
2026-03-20 10:40:00,2026-03-20,10:40:00,6552.18,6553.96,6549.34,6550.75,29953290,true,6550,false,,
2026-03-20 10:45:00,2026-03-20,10:45:00,6550.62,6554.34,6549.03,6553.89,30756560,true,6550,false,,
2026-03-20 10:50:00,2026-03-20,10:50:00,6554.02,6554.61,6538.45,6538.99,33947800,true,6550,false,,
2026-03-20 10:55:00,2026-03-20,10:55:00,6539.11,6552.33,6539.11,6547.8,32175050,true,6550,false,,
2026-03-20 11:00:00,2026-03-20,11:00:00,6547.52,6556.3,6543.59,6546.29,34488900,true,6550,false,,
2026-03-20 11:05:00,2026-03-20,11:05:00,6546.62,6550.86,6543.65,6548.76,27165430,true,6550,false,,
2026-03-20 11:10:00,2026-03-20,11:10:00,6548.72,6557.95,6548.27,6557.17,34510900,true,6550,false,,
2026-03-20 11:15:00,2026-03-20,11:15:00,6557.41,6557.73,6547.57,6547.92,31592560,true,6550,false,,
2026-03-20 11:20:00,2026-03-20,11:20:00,6547.76,6565.08,6545.57,6551.5,38645250,true,6550,false,,
2026-03-20 11:25:00,2026-03-20,11:25:00,6551.23,6552.33,6541.93,6545.81,28394080,true,6550,false,,
2026-03-20 11:30:00,2026-03-20,11:30:00,6545.84,6553.18,6544.34,6551.61,25333070,true,6550,false,,
2026-03-20 11:35:00,2026-03-20,11:35:00,6551.92,6553.98,6547.11,6550.15,25766600,true,6550,false,,
2026-03-20 11:40:00,2026-03-20,11:40:00,6549.76,6553.96,6547.24,6552.09,24504730,true,6550,false,,
2026-03-20 11:45:00,2026-03-20,11:45:00,6552.31,6553.15,6547.14,6551.55,24064370,true,6550,false,,
2026-03-20 11:50:00,2026-03-20,11:50:00,6551.41,6555.12,6547.32,6555.07,22647220,true,6550,false,,
2026-03-20 11:55:00,2026-03-20,11:55:00,6555.18,6557.8,6552.16,6555.88,27168310,false,,false,,
2026-03-20 12:00:00,2026-03-20,12:00:00,6555.94,6564.26,6554.55,6562.69,23665230,false,,false,,
2026-03-20 12:05:00,2026-03-20,12:05:00,6562.67,6562.67,6555.26,6558.11,26109590,false,,false,,
2026-03-20 12:10:00,2026-03-20,12:10:00,6558.04,6562.26,6557.57,6559.9,21417080,false,,false,,
2026-03-20 12:15:00,2026-03-20,12:15:00,6560,6564.04,6555.67,6564.04,23673790,false,,false,,
2026-03-20 12:20:00,2026-03-20,12:20:00,6564.01,6565.59,6561.58,6562.49,23614730,false,,false,,
2026-03-20 12:25:00,2026-03-20,12:25:00,6562.46,6562.63,6556.32,6557.27,26718040,false,,false,,
2026-03-20 12:30:00,2026-03-20,12:30:00,6557.07,6557.19,6546.3,6552.19,25997450,true,6550,true,6550,6550:from_above
2026-03-20 12:35:00,2026-03-20,12:35:00,6552.14,6554.06,6548.12,6550.66,22305550,true,6550,false,,
2026-03-20 12:40:00,2026-03-20,12:40:00,6550.52,6553.46,6549.68,6551.39,20709580,true,6550,false,,
2026-03-20 12:45:00,2026-03-20,12:45:00,6551.43,6551.92,6546.93,6550.17,23431240,true,6550,false,,
2026-03-20 12:50:00,2026-03-20,12:50:00,6550.12,6552.59,6545.95,6551.6,23440450,true,6550,false,,
2026-03-20 12:55:00,2026-03-20,12:55:00,6551.63,6559.12,6551.34,6553.56,20694840,true,6550,false,,
2026-03-20 13:00:00,2026-03-20,13:00:00,6553.44,6557.67,6553.44,6557.5,19484510,false,,false,,
2026-03-20 13:05:00,2026-03-20,13:05:00,6557.36,6557.96,6544.73,6554.43,28690500,true,6550,true,6550,6550:from_above
2026-03-20 13:10:00,2026-03-20,13:10:00,6554.42,6556.27,6549.19,6549.64,18606740,true,6550,false,,
2026-03-20 13:15:00,2026-03-20,13:15:00,6549.62,6551.47,6546.94,6548.05,23758650,true,6550,false,,
2026-03-20 13:20:00,2026-03-20,13:20:00,6548.06,6552.85,6547.24,6549.94,19015590,true,6550,false,,
2026-03-20 13:25:00,2026-03-20,13:25:00,6549.89,6550.24,6546.29,6547.61,23269760,true,6550,false,,
2026-03-20 13:30:00,2026-03-20,13:30:00,6547.62,6548.87,6539.7,6540.58,26273250,true,6550,false,,
2026-03-20 13:35:00,2026-03-20,13:35:00,6540.63,6543.39,6533.06,6540.48,26591420,false,,false,,
2026-03-20 13:40:00,2026-03-20,13:40:00,6540.47,6542.79,6535.98,6536.84,21379170,false,,false,,
2026-03-20 13:45:00,2026-03-20,13:45:00,6537.01,6537.88,6532.25,6534.08,22165890,false,,false,,
2026-03-20 13:50:00,2026-03-20,13:50:00,6533.96,6540.41,6532.98,6539.21,21582250,false,,false,,
2026-03-20 13:55:00,2026-03-20,13:55:00,6539.26,6542.26,6538.59,6540.33,23054940,false,,false,,
2026-03-20 14:00:00,2026-03-20,14:00:00,6540.27,6542.42,6534.31,6534.31,24433470,false,,false,,
2026-03-20 14:05:00,2026-03-20,14:05:00,6534.36,6537.45,6532.14,6534.82,26313230,false,,false,,
2026-03-20 14:10:00,2026-03-20,14:10:00,6534.67,6534.67,6529.93,6531.95,23756340,false,,false,,
2026-03-20 14:15:00,2026-03-20,14:15:00,6531.95,6532.94,6527.78,6529.96,24965320,false,,false,,
2026-03-20 14:20:00,2026-03-20,14:20:00,6530.39,6532.09,6513.47,6515.03,40721260,false,,false,,
2026-03-20 14:25:00,2026-03-20,14:25:00,6515.36,6523.25,6515.36,6519.87,29001420,false,,false,,
2026-03-20 14:30:00,2026-03-20,14:30:00,6520.04,6521.52,6515.29,6515.75,30873470,false,,false,,
2026-03-20 14:35:00,2026-03-20,14:35:00,6515.71,6516.2,6507.93,6509.32,29508790,false,,false,,
2026-03-20 14:40:00,2026-03-20,14:40:00,6509.43,6512,6506.51,6507.27,29873130,false,,false,,
2026-03-20 14:45:00,2026-03-20,14:45:00,6507.44,6509.27,6503.73,6505.12,30722180,false,,false,,
2026-03-20 14:50:00,2026-03-20,14:50:00,6505.16,6507.62,6502.95,6505.43,27276120,false,,false,,
2026-03-20 14:55:00,2026-03-20,14:55:00,6505.49,6507.18,6502.18,6506.06,31612270,false,,false,,
2026-03-20 15:00:00,2026-03-20,15:00:00,6506.2,6511.75,6506.2,6506.99,35058740,false,,false,,
2026-03-20 15:05:00,2026-03-20,15:05:00,6507.25,6507.74,6502.08,6505.26,35203880,false,,false,,
2026-03-20 15:10:00,2026-03-20,15:10:00,6505.22,6505.39,6499.32,6503.61,36284470,true,6500,true,6500,6500:from_above
2026-03-20 15:15:00,2026-03-20,15:15:00,6503.44,6505.68,6501.82,6505.68,32780850,true,6500,false,,
2026-03-20 15:20:00,2026-03-20,15:20:00,6505.73,6505.73,6494.23,6494.58,36396360,true,6500,false,,
2026-03-20 15:25:00,2026-03-20,15:25:00,6494.77,6498.35,6494.03,6496.67,44626000,true,6500,false,,
2026-03-20 15:30:00,2026-03-20,15:30:00,6496.72,6499.16,6487.11,6487.45,51431250,true,6500,false,,
2026-03-20 15:35:00,2026-03-20,15:35:00,6487.56,6488.55,6473.52,6480.7,58995930,false,,false,,
2026-03-20 15:40:00,2026-03-20,15:40:00,6481.08,6495.24,6480.13,6494.67,59179200,false,,false,,
2026-03-20 15:45:00,2026-03-20,15:45:00,6494.59,6494.59,6484.48,6485.57,75565200,false,,false,,
2026-03-20 15:50:00,2026-03-20,15:50:00,6485.74,6504.72,6485.02,6504.51,137643300,true,6500,true,6500,6500:from_below
2026-03-20 15:55:00,2026-03-20,15:55:00,6504.37,6508.86,6504.37,6506.39,279300600,false,,false,,
2026-03-20 16:00:00,2026-03-20,16:00:00,6507.52,6507.52,6506.47,6506.49,3167701300,false,,false,,
2026-03-23 09:30:00,2026-03-23,09:30:00,6602.39,6603.58,6590.89,6592.16,211289547,true,6600,true,6600,6600:from_below
2026-03-23 09:35:00,2026-03-23,09:35:00,6592.6,6606.47,6587.94,6606.47,62598923,true,6600,false,,
2026-03-23 09:40:00,2026-03-23,09:40:00,6607.33,6619.52,6596.21,6606.54,60804030,true,6600,false,,
2026-03-23 09:45:00,2026-03-23,09:45:00,6606.32,6614.68,6600.58,6614.47,58281130,true,6600,false,,
2026-03-23 09:50:00,2026-03-23,09:50:00,6614.81,6626.25,6613.07,6622.69,46992200,false,,false,,
2026-03-23 09:55:00,2026-03-23,09:55:00,6622.03,6627.58,6614.93,6627.58,45350240,false,,false,,
2026-03-23 10:00:00,2026-03-23,10:00:00,6627.87,6632.76,6617.8,6618.6,52312520,false,,false,,
2026-03-23 10:05:00,2026-03-23,10:05:00,6618.48,6624.32,6613.06,6622.25,44556850,false,,false,,
2026-03-23 10:10:00,2026-03-23,10:10:00,6622.26,6630.19,6619.23,6627.14,41712130,false,,false,,
2026-03-23 10:15:00,2026-03-23,10:15:00,6627.02,6637.21,6627.02,6637.19,38106790,false,,false,,
2026-03-23 10:20:00,2026-03-23,10:20:00,6637.41,6648.28,6634.39,6644.99,40306150,true,6650,true,6650,6650:from_below
2026-03-23 10:25:00,2026-03-23,10:25:00,6644.29,6644.98,6632.26,6636.06,35770060,false,,false,,
2026-03-23 10:30:00,2026-03-23,10:30:00,6636.15,6637.91,6629.98,6634.18,32651260,false,,false,,
2026-03-23 10:35:00,2026-03-23,10:35:00,6635.02,6639.4,6628.21,6630.73,31626410,false,,false,,
2026-03-23 10:40:00,2026-03-23,10:40:00,6630.78,6633.23,6627.5,6629.76,29434240,false,,false,,
2026-03-23 10:45:00,2026-03-23,10:45:00,6629.72,6643.09,6626.07,6638.71,33661420,false,,false,,
2026-03-23 10:50:00,2026-03-23,10:50:00,6638.93,6638.93,6630.99,6634.05,29956390,false,,false,,
2026-03-23 10:55:00,2026-03-23,10:55:00,6634.73,6638.74,6632.32,6636.41,27816190,false,,false,,
2026-03-23 11:00:00,2026-03-23,11:00:00,6636.53,6651.62,6634.59,6649.99,38825220,true,6650,true,6650,6650:from_below
2026-03-23 11:05:00,2026-03-23,11:05:00,6649.93,6650.67,6645.73,6648.71,33199290,true,6650,false,,
2026-03-23 11:10:00,2026-03-23,11:10:00,6648.83,6651.26,6644.27,6646.08,29763680,true,6650,false,,
2026-03-23 11:15:00,2026-03-23,11:15:00,6646.09,6647.08,6640.23,6640.46,29491350,false,,false,,
2026-03-23 11:20:00,2026-03-23,11:20:00,6640.63,6646.51,6634.7,6646.18,30532820,false,,false,,
2026-03-23 11:25:00,2026-03-23,11:25:00,6645.55,6645.55,6633.81,6635.15,29621940,false,,false,,
2026-03-23 11:30:00,2026-03-23,11:30:00,6635.27,6638.59,6631.33,6632.34,27835730,false,,false,,
2026-03-23 11:35:00,2026-03-23,11:35:00,6632.29,6632.3,6618.83,6619.3,32306450,false,,false,,
2026-03-23 11:40:00,2026-03-23,11:40:00,6619.07,6623.24,6614.35,6618.88,32290020,false,,false,,
2026-03-23 11:45:00,2026-03-23,11:45:00,6618.29,6618.29,6607.35,6612.72,32222260,false,,false,,
2026-03-23 11:50:00,2026-03-23,11:50:00,6612.82,6614.92,6599.05,6599.4,36428730,true,6600,true,6600,6600:from_above
2026-03-23 11:55:00,2026-03-23,11:55:00,6599.04,6599.04,6584.36,6585.68,37283470,true,6600,false,,
2026-03-23 12:00:00,2026-03-23,12:00:00,6585.58,6596.47,6585.23,6590.51,32054200,false,,false,,
2026-03-23 12:05:00,2026-03-23,12:05:00,6590.55,6599.32,6588.04,6596.04,28600890,true,6600,true,6600,6600:from_below
2026-03-23 12:10:00,2026-03-23,12:10:00,6595.75,6601.1,6592.44,6596.73,24140010,true,6600,false,,
2026-03-23 12:15:00,2026-03-23,12:15:00,6596.46,6597.32,6585.21,6586.32,27341840,false,,false,,
2026-03-23 12:20:00,2026-03-23,12:20:00,6586.29,6587.97,6580.63,6582.73,27204650,false,,false,,
2026-03-23 12:25:00,2026-03-23,12:25:00,6582.69,6582.69,6565.55,6566.51,31741450,false,,false,,
2026-03-23 12:30:00,2026-03-23,12:30:00,6566.61,6580.51,6566.36,6580.51,24330410,false,,false,,
2026-03-23 12:35:00,2026-03-23,12:35:00,6580.98,6587.11,6579.6,6580.6,22758890,false,,false,,
2026-03-23 12:40:00,2026-03-23,12:40:00,6580.76,6586.72,6580.65,6586.3,25020250,false,,false,,
2026-03-23 12:45:00,2026-03-23,12:45:00,6586.41,6591.82,6584.08,6588.95,21557460,false,,false,,
2026-03-23 12:50:00,2026-03-23,12:50:00,6588.93,6592.21,6582.02,6583.8,22103340,false,,false,,
2026-03-23 12:55:00,2026-03-23,12:55:00,6584.37,6586.68,6577.52,6581.5,20205540,false,,false,,
2026-03-23 13:00:00,2026-03-23,13:00:00,6581.58,6585.89,6576.68,6576.68,21982220,false,,false,,
2026-03-23 13:05:00,2026-03-23,13:05:00,6576.83,6587.54,6575.46,6586.8,19759730,false,,false,,
2026-03-23 13:10:00,2026-03-23,13:10:00,6586.7,6587.33,6579.79,6579.79,18524830,false,,false,,
2026-03-23 13:15:00,2026-03-23,13:15:00,6579.78,6580.75,6573.29,6578.12,18658480,false,,false,,
2026-03-23 13:20:00,2026-03-23,13:20:00,6578.09,6578.09,6569.75,6573.66,18836580,false,,false,,
2026-03-23 13:25:00,2026-03-23,13:25:00,6573.72,6581.09,6573.12,6579.39,17746690,false,,false,,
2026-03-23 13:30:00,2026-03-23,13:30:00,6579.2,6596.96,6578.77,6596.87,29931440,false,,false,,
2026-03-23 13:35:00,2026-03-23,13:35:00,6596.95,6607.45,6596.95,6603.81,33015240,true,6600,true,6600,6600:from_below
2026-03-23 13:40:00,2026-03-23,13:40:00,6603.94,6603.94,6591.56,6594.32,23297010,true,6600,false,,
2026-03-23 13:45:00,2026-03-23,13:45:00,6594.27,6595.03,6589.85,6593.4,17769620,false,,false,,
2026-03-23 13:50:00,2026-03-23,13:50:00,6593.52,6600.23,6592.54,6600.23,21057620,true,6600,true,6600,6600:from_below
2026-03-23 13:55:00,2026-03-23,13:55:00,6600.27,6607.38,6598.27,6606.96,19348910,true,6600,false,,
2026-03-23 14:00:00,2026-03-23,14:00:00,6606.76,6608.24,6603.96,6607.12,23831310,false,,false,,
